Id,price,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
3711,141,within an hour,1,0.97,f,4,t,-33.68273623,151.0966597,Camper/RV,Entire home/apt,3,1,0,2,Real Bed,500,80,1,0,2,1125,1,100,10,10,10,10,10,10,t,flexible,f,f,0.08
3712,57,within an hour,1,0.99,f,3,f,-33.75168547,151.0417118,House,Private room,2,1,1,1,Real Bed,0,0,1,20,1,360,38,96,10,9,10,10,9,10,t,moderate,f,f,1.65
3713,199,N/A,N/A,N/A,f,1,f,-33.78229665,151.1554219,House,Entire home/apt,6,1.5,3,4,Real Bed,,,1,0,5,16,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.02
3714,95,within an hour,0.8,0.63,f,4,f,-33.92076315,151.0981049,Apartment,Entire home/apt,4,1,1,2,Real Bed,0,120,2,15,3,1125,35,92,10,9,10,9,9,9,t,strict_14_with_grace_period,f,f,1.16
3715,155,N/A,N/A,N/A,f,2,t,-33.94170759,151.2646445,Apartment,Entire home/apt,3,1,1,1,Real Bed,,50,1,0,1,1125,2,90,9,10,10,10,10,9,f,flexible,f,f,0.04
3716,200,within an hour,0.99,1,f,37,f,-33.8771551,151.2228106,Apartment,Entire home/apt,4,1,2,2,Real Bed,0,205,4,0,5,1125,5,96,10,10,10,10,10,10,t,flexible,f,f,0.78
3717,181,within an hour,1,0.98,t,1,t,-33.92644558,151.1249798,Apartment,Entire home/apt,6,2,2,3,Real Bed,0,50,2,20,1,1125,47,96,10,10,10,10,10,10,t,moderate,f,f,2.43
3718,199,within an hour,0.97,0.99,f,9,f,-33.79558604,151.1435599,Serviced apartment,Entire home/apt,2,1,0,2,Real Bed,,,1,0,1,1125,16,79,7,10,8,9,9,8,t,flexible,f,f,2.33
3719,150,within an hour,1,1,f,9,f,-33.88489841,151.2075683,Apartment,Private room,2,1,1,1,Real Bed,250,49,1,35,2,28,7,100,10,10,10,10,10,9,t,moderate,f,f,0.23
3720,110,within an hour,1,1,t,1,f,-33.89443607,151.2449764,Guest suite,Entire home/apt,2,1,1,1,Real Bed,0,70,2,50,2,14,27,98,10,10,10,10,10,9,t,flexible,f,f,2.8
3721,55,within an hour,1,0.96,f,1,f,-33.90103268,151.1406984,House,Private room,2,1.5,1,2,Real Bed,200,40,1,0,3,60,38,96,10,10,10,10,9,10,f,moderate,f,f,1.05
3722,195,within an hour,1,0.95,t,1,t,-33.79632087,151.2865557,Apartment,Entire home/apt,4,1,1,2,Real Bed,150,125,2,20,2,60,24,96,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,4.83
3723,89,within a few hours,1,0.97,f,6,t,-33.91309047,151.1783708,Cabin,Entire home/apt,3,1,0,2,Real Bed,150,,2,25,3,1125,18,86,9,9,10,10,9,9,f,moderate,t,f,0.55
3724,301,within a few hours,1,0.56,f,2,f,-33.89095256,151.2626712,Apartment,Entire home/apt,5,1,2,2,Real Bed,150,100,1,0,1,1125,1,100,10,10,10,10,10,10,f,moderate,f,f,0.26
3725,65,within a few hours,1,0.83,f,4,f,-33.88511883,151.2302007,House,Private room,2,1,1,1,Real Bed,0,50,1,20,1,1125,262,95,10,10,10,10,10,10,t,flexible,f,f,3.18
3726,150,N/A,N/A,N/A,f,1,t,-33.89832042,151.2679107,Apartment,Entire home/apt,2,1,1,1,Real Bed,,75,1,0,2,1125,9,93,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.34
3727,36,N/A,N/A,0.5,f,1,f,-33.96715411,151.1195539,House,Private room,1,1.5,1,0,Real Bed,,,1,0,1,1125,1,100,10,8,10,10,8,10,f,flexible,f,f,0.41
3728,401,N/A,N/A,N/A,f,1,f,-33.62449008,151.3230514,Townhouse,Entire home/apt,4,2.5,2,3,Real Bed,,,1,0,7,10,0,,,,,,,,t,flexible,f,f,
3729,100,within a few hours,1,0.65,t,1,t,-33.88660496,151.2362467,House,Private room,4,2,2,2,Real Bed,,30,2,50,1,1125,121,100,10,10,10,10,10,10,f,moderate,f,f,3.41
3730,170,within an hour,1,1,f,8,f,-33.87532457,151.2083391,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,90,1,10,2,1125,34,95,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,2.5
3731,86,N/A,N/A,N/A,f,1,t,-33.89303457,151.2541773,Apartment,Entire home/apt,2,1,0,1,Real Bed,,,1,0,1,1125,3,87,8,7,10,8,10,7,f,flexible,f,f,0.09
3732,89,N/A,N/A,N/A,f,1,f,-33.89292576,151.1821629,Apartment,Private room,2,1,1,1,Real Bed,0,0,1,10,12,1125,2,70,8,4,5,10,9,7,f,strict_14_with_grace_period,f,f,0.04
3733,170,N/A,N/A,N/A,f,1,f,-33.8807221,151.2124297,Apartment,Entire home/apt,2,1,1,1,Real Bed,600,50,1,0,3,1125,2,90,9,7,8,10,8,8,f,moderate,f,f,0.04
3734,499,within an hour,1,1,f,1,f,-33.8893893,151.1955929,Villa,Entire home/apt,10,4,4,4,Real Bed,0,200,1,0,1,1125,1,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.67
3735,141,N/A,N/A,N/A,f,1,f,-33.8057566,151.0800043,House,Private room,2,2,1,2,Real Bed,,,1,0,2,4,0,,,,,,,,f,flexible,f,f,
3736,40,N/A,N/A,N/A,f,1,f,-33.89276821,151.2130717,Townhouse,Private room,1,1,1,1,Real Bed,,,1,0,7,14,1,80,10,6,8,10,10,10,f,moderate,f,f,0.02
3737,99,N/A,N/A,0,f,1,t,-33.82352498,151.079008,Apartment,Entire home/apt,4,1,1,2,Real Bed,500,80,2,10,1,1125,79,96,10,10,9,10,10,9,t,strict_14_with_grace_period,f,f,2.78
3738,179,within an hour,0.89,0.4,f,0,f,-33.89928731,151.2717675,Apartment,Entire home/apt,4,1,2,3,Real Bed,0,150,1,0,1,1125,0,,,,,,,,f,moderate,f,f,
3739,200,N/A,N/A,N/A,f,3,t,-33.77887344,151.2810469,Apartment,Entire home/apt,4,1,2,2,Real Bed,,50,1,0,7,9,0,,,,,,,,t,flexible,f,f,
3740,346,within a day,0.5,0.29,f,1,f,-33.88401746,151.2310604,House,Entire home/apt,6,2.5,3,4,Real Bed,1000,250,6,0,3,1125,16,86,9,9,9,9,9,8,f,strict_14_with_grace_period,f,f,0.38
3741,34,within a day,1,0.8,f,0,f,-33.91369524,151.1408927,Apartment,Private room,1,1,1,0,Real Bed,,,1,0,2,1125,3,93,10,7,10,9,9,9,f,flexible,f,f,0.85
3742,250,within an hour,1,1,f,41,f,-33.87191188,151.1964405,Apartment,Entire home/apt,8,2,2,4,Real Bed,500,150,4,15,2,1125,60,94,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,2.23
3743,90,within a day,1,0.67,f,1,t,-33.89240534,151.2744144,Apartment,Private room,1,1,1,1,Real Bed,300,25,1,30,3,1125,2,100,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,0.69
3744,251,within a day,1,1,f,1,f,-33.85172666,151.2854165,Apartment,Entire home/apt,5,1,3,3,Real Bed,,,1,0,7,14,1,100,10,10,10,10,10,10,t,flexible,f,f,0.08
3745,100,N/A,N/A,N/A,f,1,t,-33.93415348,151.1572322,Apartment,Private room,2,1,1,1,Real Bed,300,,1,0,5,1125,1,100,10,10,10,10,10,10,f,moderate,f,f,0.04
3746,280,within an hour,1,1,f,0,f,-33.64215314,151.2928837,Cottage,Entire home/apt,7,1,4,5,Real Bed,0,120,1,0,6,1125,2,90,9,7,10,10,10,9,t,strict_14_with_grace_period,f,f,0.78
3747,210,N/A,N/A,N/A,f,1,f,-33.91815981,151.2505168,Condominium,Entire home/apt,6,2,3,4,Real Bed,400,129,1,0,1,1125,14,90,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,0.83
3748,69,within an hour,1,1,t,1,f,-33.89685347,151.1903674,Apartment,Private room,2,1,1,1,Real Bed,0,30,1,20,1,1125,53,97,10,10,10,10,9,10,f,strict_14_with_grace_period,f,f,3.46
3749,60,within an hour,1,1,f,1,f,-33.91166315,151.2542277,Apartment,Private room,1,1,2,0,Real Bed,150,80,1,50,7,1125,0,,,,,,,,t,moderate,f,f,
3750,351,N/A,N/A,N/A,f,1,t,-33.88071509,151.1856827,House,Entire home/apt,5,1.5,3,3,Real Bed,,100,1,0,6,30,3,80,9,9,9,9,9,9,f,moderate,f,f,0.04
3751,241,within an hour,1,1,f,1,f,-33.89012763,151.2704989,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,1000,150,1,0,3,30,17,100,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,0.7
3752,86,N/A,N/A,N/A,f,2,f,-33.88202297,151.2295822,House,Private room,2,1,1,1,Real Bed,0,20,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
3753,55,within an hour,1,0.73,f,15,t,-33.78711488,151.1765053,Apartment,Private room,2,1,1,2,Real Bed,,,1,0,3,1125,2,100,10,10,10,10,10,10,f,moderate,f,f,0.05
3754,166,N/A,N/A,0,f,0,t,-33.70055701,151.2905919,House,Entire home/apt,8,2,4,4,Real Bed,500,150,1,0,7,14,0,,,,,,,,f,strict_14_with_grace_period,f,f,
3755,37,N/A,N/A,N/A,f,1,f,-33.77526058,151.2747412,House,Private room,2,2,1,1,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
3756,150,N/A,N/A,1,t,2,t,-33.88867892,151.2095618,Apartment,Private room,1,1,1,1,Real Bed,139,50,1,0,2,10,79,96,10,10,10,10,10,10,f,moderate,f,f,1.29
3757,141,within an hour,1,0.98,t,2,f,-33.86145788,151.1759419,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,0,95,1,10,2,365,135,96,10,10,10,10,10,9,f,moderate,f,f,2.07
3758,174,N/A,N/A,N/A,f,1,f,-33.82942073,151.2179688,Apartment,Entire home/apt,2,1,1,1,Real Bed,0,80,1,25,3,1125,0,,,,,,,,f,flexible,f,f,
3759,229,N/A,N/A,N/A,f,1,t,-33.88301633,151.2105703,Apartment,Entire home/apt,2,1,0,1,Real Bed,300,50,2,40,3,1125,4,90,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,0.08
3760,99,within a few hours,1,0.54,f,0,f,-33.91311341,151.2686771,Apartment,Private room,2,1,1,1,Real Bed,0,30,1,0,1,7,10,98,10,10,9,10,10,10,f,moderate,f,f,1.45
3761,145,N/A,N/A,0.83,t,1,f,-33.74630191,151.2838786,Apartment,Entire home/apt,4,1,2,2,Real Bed,350,80,2,25,5,1125,4,100,10,9,10,10,9,10,f,moderate,f,f,0.1
3762,100,N/A,N/A,N/A,f,1,f,-33.87603156,151.2643,Apartment,Entire home/apt,2,1,1,1,Real Bed,1000,50,1,0,5,1125,1,,,,,,,,f,flexible,f,f,0.04
3763,99,within an hour,1,1,t,1,t,-33.79814425,151.1015841,Guest suite,Entire home/apt,4,1,2,3,Real Bed,0,50,3,0,3,60,71,99,10,10,10,10,10,10,t,moderate,f,f,1.62
3764,50,within a few hours,1,0,f,1,t,-33.97110789,151.0767997,Apartment,Private room,1,1,1,1,Real Bed,,,1,0,2,1125,1,,,,,,,,f,flexible,f,f,0.05
3765,391,within an hour,1,0.99,f,15,f,-33.97717829,151.2462099,House,Entire home/apt,8,2.5,4,5,Real Bed,1000,370,5,40,2,365,26,92,9,9,9,10,10,9,t,moderate,f,f,1.88
3766,200,within an hour,0.97,0.87,f,49,f,-33.82817525,151.0837694,Apartment,Entire home/apt,4,2,2,2,Real Bed,0,150,1,0,2,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
3767,200,N/A,N/A,1,f,1,f,-33.77180793,151.29112,Apartment,Entire home/apt,4,1,2,2,Real Bed,,,1,0,6,20,1,,,,,,,,t,flexible,f,f,0.11
3768,59,within an hour,1,1,t,2,f,-33.85838516,151.1713035,House,Private room,1,1,1,1,Real Bed,0,0,1,20,2,1125,26,99,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.27
3769,50,N/A,N/A,N/A,f,1,f,-33.88777337,151.2584478,Apartment,Private room,1,1,1,1,Real Bed,,,1,0,3,1125,3,90,9,8,10,9,10,9,f,flexible,f,f,0.09
3770,260,within an hour,1,0.91,f,22,f,-33.87624952,151.2222518,Apartment,Entire home/apt,2,1,1,1,Real Bed,500,180,2,15,3,89,1,100,10,10,10,10,10,8,t,flexible,f,f,0.44
3771,141,N/A,N/A,N/A,f,1,f,-33.65419624,151.3228618,Apartment,Entire home/apt,5,2,3,3,Real Bed,400,120,1,0,4,10,3,93,10,10,9,10,9,9,f,strict_14_with_grace_period,f,f,0.06
3772,95,N/A,N/A,N/A,f,1,t,-33.88861712,151.2720936,Condominium,Entire home/apt,2,1,1,1,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
3773,499,a few days or more,0,N/A,f,2,f,-33.69728232,151.2873248,House,Entire home/apt,9,2.5,4,5,Real Bed,2000,0,1,0,8,15,0,,,,,,,,f,strict_14_with_grace_period,f,f,
3774,166,within an hour,0.99,0.96,f,118,f,-33.91411375,151.2544691,Apartment,Entire home/apt,4,1,2,2,Real Bed,300,143,1,0,2,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
3775,195,within an hour,1,0.99,t,124,t,-33.87941626,151.2132862,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,200,2,40,7,365,1,100,10,10,10,10,10,8,f,strict_14_with_grace_period,f,f,0.04
3776,186,N/A,N/A,N/A,f,1,f,-33.87067086,151.222761,Apartment,Entire home/apt,4,1,2,2,Real Bed,,,4,50,1,1125,5,93,9,9,9,10,10,9,f,flexible,f,f,0.13
3777,195,N/A,N/A,N/A,f,1,f,-33.88633014,151.2721467,Apartment,Entire home/apt,4,1,2,2,Real Bed,1000,99,1,0,1,1125,7,97,9,10,10,10,10,9,t,strict_14_with_grace_period,f,f,0.38
3778,65,N/A,N/A,N/A,f,1,f,-33.87578989,151.2221072,Apartment,Private room,2,1,1,1,Real Bed,150,50,1,0,4,1125,2,90,10,9,10,10,10,9,f,moderate,f,f,0.05
3779,124,N/A,N/A,N/A,f,1,t,-33.89342258,151.2675709,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,200,40,1,0,2,14,6,100,10,10,10,9,10,10,f,strict_14_with_grace_period,f,f,0.45
3780,149,N/A,N/A,N/A,f,2,t,-33.87894902,151.2150793,Apartment,Entire home/apt,2,1,1,1,Real Bed,300,59,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
3781,100,N/A,N/A,1,f,5,f,-33.91725461,151.2577403,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,3,11,0,,,,,,,,f,flexible,f,f,
3782,69,N/A,N/A,N/A,f,1,f,-33.89219017,151.1619314,House,Private room,2,1,0,1,Real Bed,0,25,2,35,2,1125,1,80,8,4,8,8,10,8,t,moderate,f,f,0.07
3783,250,N/A,N/A,N/A,f,1,t,-33.89995885,151.2520689,House,Entire home/apt,6,2,3,3,Real Bed,,95,1,0,3,20,9,89,9,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.17
3784,129,within an hour,1,0.99,f,35,f,-33.88473131,151.2073724,House,Private room,2,1,1,1,Real Bed,0,55,1,0,1,1125,11,85,9,9,9,9,9,8,t,moderate,f,f,1.74
3785,65,within a few hours,0.9,0.74,f,5,f,-33.85446745,151.1330634,Apartment,Private room,2,1,1,1,Real Bed,300,80,1,30,2,1125,3,80,9,9,10,9,9,9,t,strict_14_with_grace_period,f,f,0.21
3786,200,N/A,N/A,N/A,f,1,f,-33.87503747,151.0970106,Apartment,Entire home/apt,3,1,2,2,Real Bed,500,99,3,35,3,1125,1,100,10,10,10,10,10,10,t,moderate,f,f,0.07
3787,48,N/A,N/A,N/A,f,1,f,-33.86650318,151.1741956,Apartment,Private room,1,1,1,1,Real Bed,,,1,0,21,21,0,,,,,,,,t,flexible,f,f,
3788,164,within an hour,0.97,0.99,f,4,f,-33.84682876,151.0720579,Apartment,Entire home/apt,6,1,2,3,Real Bed,500,60,4,20,1,60,190,96,10,9,10,10,10,10,t,strict_14_with_grace_period,f,f,5.56
3789,142,N/A,N/A,1,f,1,f,-33.87960004,151.2726251,Apartment,Entire home/apt,3,1,2,2,Real Bed,,,1,0,20,20,1,100,8,8,10,10,6,8,f,moderate,f,f,0.44
3790,170,N/A,N/A,N/A,f,1,f,-33.89842671,151.1952718,Apartment,Entire home/apt,4,1,2,2,Real Bed,500,,4,20,1,365,31,92,9,8,10,10,9,9,t,moderate,f,f,0.42
3791,430,N/A,N/A,N/A,f,1,f,-33.91063044,151.2630067,House,Entire home/apt,4,2,3,3,Real Bed,,,1,0,5,1125,0,,,,,,,,f,flexible,f,f,
3792,179,within a few hours,1,1,t,1,f,-33.90414146,151.1860938,Apartment,Entire home/apt,2,1,1,2,Real Bed,250,99,1,0,2,60,39,100,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.97
3793,250,within a day,0.5,N/A,f,1,f,-33.8917548,151.274294,Apartment,Entire home/apt,2,1,1,1,Real Bed,500,120,1,80,6,30,5,100,9,9,10,10,10,10,t,strict_14_with_grace_period,f,f,0.08
3794,100,within a few hours,0.9,0.92,f,1,f,-33.91901272,151.0768409,Apartment,Entire home/apt,5,2,2,2,Real Bed,150,95,1,10,1,1125,23,96,10,10,10,9,10,10,f,strict_14_with_grace_period,f,f,1.47
3795,150,N/A,N/A,N/A,f,1,t,-33.95445073,151.2043646,Apartment,Private room,2,1,1,0,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
3796,150,N/A,N/A,0,f,2,t,-33.91623416,151.2472857,Bed and breakfast,Private room,1,1,1,1,Real Bed,,,1,0,3,1125,0,,,,,,,,t,flexible,f,f,
3797,284,N/A,N/A,N/A,f,1,f,-33.88958736,151.2837821,Apartment,Entire home/apt,4,1,2,2,Real Bed,,50,1,0,4,1125,1,80,6,6,8,6,8,6,f,flexible,f,f,0.02
3798,80,N/A,N/A,N/A,f,1,f,-33.94931017,151.2426526,House,Private room,1,2.5,1,1,Real Bed,,,1,0,180,1125,0,,,,,,,,t,flexible,f,f,
3799,200,N/A,N/A,N/A,f,1,t,-33.91965258,151.2541386,Apartment,Entire home/apt,4,1,2,2,Real Bed,500,,1,0,3,1125,0,,,,,,,,f,flexible,f,f,
3800,115,N/A,N/A,N/A,f,1,t,-33.86744305,151.2256486,Apartment,Entire home/apt,2,1,0,1,Real Bed,0,49,1,0,3,90,5,92,10,8,10,10,10,9,f,strict_14_with_grace_period,f,f,0.18
3801,260,within an hour,1,1,f,1,t,-33.92224571,151.1861797,Condominium,Entire home/apt,6,2,2,3,Real Bed,200,150,6,30,2,30,2,100,10,9,10,10,9,8,f,strict_14_with_grace_period,f,f,0.81
3802,351,N/A,N/A,0,f,1,t,-33.7936944,151.2737358,House,Entire home/apt,4,2,2,2,Real Bed,500,100,4,0,7,1125,0,,,,,,,,f,flexible,f,f,
3803,110,N/A,N/A,N/A,f,1,t,-33.88884938,151.2151254,House,Private room,2,1,1,1,Real Bed,,35,1,0,2,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
3804,179,within an hour,0.94,0.66,f,41,f,-33.82500093,151.1984571,Apartment,Entire home/apt,2,1,1,1,Real Bed,0,160,1,0,4,365,0,,,,,,,,f,strict_14_with_grace_period,f,f,
3805,120,within an hour,1,1,f,1,f,-33.89064547,151.1338379,Apartment,Entire home/apt,4,1,2,2,Real Bed,,0,1,0,4,1125,9,84,8,9,9,9,9,9,t,strict_14_with_grace_period,f,f,1.66
3806,90,N/A,N/A,N/A,f,1,f,-33.91784862,151.2540672,Apartment,Entire home/apt,2,1,0,1,Real Bed,0,70,1,50,5,1125,0,,,,,,,,f,moderate,f,f,
3807,42,N/A,N/A,N/A,f,1,f,-33.886688,151.2845176,House,Private room,1,1,1,1,Real Bed,,,1,0,21,27,0,,,,,,,,t,flexible,f,f,
3808,100,N/A,N/A,N/A,f,1,t,-33.82618821,151.0772943,Apartment,Entire home/apt,3,1,1,1,Real Bed,,24,2,0,3,1125,1,80,8,8,8,8,8,8,f,flexible,f,f,0.02
3809,100,N/A,N/A,N/A,f,2,f,-33.89293405,151.2156707,Apartment,Entire home/apt,2,1,1,1,Real Bed,,,1,0,4,1125,4,75,9,7,8,8,9,8,t,moderate,f,f,0.09
3810,110,N/A,N/A,N/A,f,1,f,-33.86728139,151.2019986,Apartment,Private room,2,1,1,1,Real Bed,,20,1,0,1,31,0,,,,,,,,f,moderate,f,f,
3811,130,within a few hours,1,0.71,t,1,f,-33.74501202,151.3000906,Cabin,Entire home/apt,2,1,1,1,Real Bed,2000,130,2,60,7,1125,38,98,10,10,10,10,10,10,f,moderate,f,f,0.7
3812,129,N/A,N/A,N/A,f,1,f,-33.92524209,151.2528032,Apartment,Entire home/apt,2,1,1,1,Real Bed,,,1,0,10,1125,0,,,,,,,,f,flexible,f,f,
3813,85,within an hour,1,1,f,0,f,-33.8172206,151.0885289,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,35,1,8,1,1125,33,99,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,12.86
3814,69,within an hour,1,0.97,f,10,t,-33.92493722,151.2556743,Boutique hotel,Private room,2,3.5,1,1,Real Bed,,30,1,0,2,365,3,100,10,9,10,10,10,9,t,moderate,f,f,0.63
3815,36,within a few hours,0.89,0.92,f,17,t,-33.88082171,151.2040838,Apartment,Shared room,4,1,1,4,Real Bed,,,1,30,10,1125,2,80,9,7,9,9,10,9,t,flexible,f,f,0.28
3816,86,N/A,N/A,N/A,f,1,t,-33.91203233,151.2221553,Apartment,Entire home/apt,2,1,1,1,Real Bed,,,1,0,2,26,2,100,10,10,10,10,10,10,f,moderate,f,f,0.05
3817,69,within a day,0.5,0.25,f,3,t,-33.89248737,151.2623293,Apartment,Private room,2,1,1,0,Real Bed,,59,1,25,5,1125,19,99,10,10,10,10,10,10,f,flexible,f,f,0.4
3818,95,N/A,N/A,0.5,f,1,f,-33.95390855,151.2385786,House,Private room,2,1,1,1,Real Bed,0,50,1,20,2,1125,1,100,10,8,10,10,10,8,t,flexible,f,f,0.07
3819,74,N/A,N/A,N/A,f,1,t,-33.90808347,151.2126938,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,1,1125,2,100,10,10,10,10,9,9,f,flexible,f,f,0.05
3820,200,within an hour,1,0.95,f,71,f,-33.90764714,151.20839,Apartment,Entire home/apt,6,2,2,3,Real Bed,0,225,1,0,2,1125,29,94,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.97
3821,120,N/A,N/A,N/A,f,1,f,-33.87893002,151.218843,Apartment,Entire home/apt,1,1,0,1,Real Bed,,,1,0,1,1125,1,100,10,10,10,10,10,10,f,flexible,f,f,0.03
3822,74,N/A,N/A,N/A,f,1,f,-33.88740184,151.2699564,Apartment,Entire home/apt,3,1,1,1,Real Bed,,,1,0,5,1125,4,93,9,5,9,9,10,8,t,flexible,f,f,0.15
3823,549,within an hour,1,0.89,f,39,t,-33.87112588,151.2284427,Apartment,Entire home/apt,4,2,2,2,Real Bed,500,253,1,0,5,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
3824,102,within a day,1,0.5,f,2,t,-33.79596387,151.2867243,Apartment,Entire home/apt,2,1,1,2,Real Bed,2200,100,1,0,8,190,0,,,,,,,,f,strict_14_with_grace_period,f,f,
3825,119,N/A,N/A,N/A,f,0,f,-33.78568827,151.0695677,Villa,Private room,2,1,1,1,Real Bed,150,20,1,0,2,7,0,,,,,,,,f,flexible,f,f,
3826,69,N/A,N/A,N/A,f,1,t,-33.9244211,151.2549623,Apartment,Private room,1,1,1,1,Real Bed,,,1,0,1,1125,0,,,,,,,,t,flexible,f,f,
3827,357,a few days or more,0,0.33,f,1,f,-34.05583229,151.1271389,House,Entire home/apt,10,1.5,5,6,Real Bed,500,120,10,100,4,14,3,80,9,7,10,10,10,9,f,flexible,f,f,0.23
3828,100,within an hour,1,0.98,f,2,f,-33.87493374,151.2258441,Apartment,Entire home/apt,2,1,1,1,Real Bed,,112,1,0,2,1125,3,73,9,7,6,9,9,9,t,strict_14_with_grace_period,f,f,1.14
3829,150,within a few hours,1,1,f,1,f,-33.96215606,151.2487957,House,Private room,2,1,1,1,Real Bed,200,75,1,0,2,1125,22,97,10,10,10,10,10,10,t,moderate,f,f,0.55
3830,69,N/A,N/A,0.67,t,1,t,-33.89495147,151.2714887,Apartment,Private room,2,1,1,1,Pull-out Sofa,0,25,1,50,2,7,57,100,10,10,10,10,10,10,f,moderate,f,f,1.11
3831,179,N/A,N/A,N/A,f,2,t,-33.87290282,151.2224673,Apartment,Entire home/apt,4,1,2,2,Real Bed,300,80,4,15,7,60,15,95,10,9,10,10,10,10,t,moderate,f,f,0.28
3832,191,N/A,N/A,N/A,f,1,f,-33.88839623,151.231767,House,Entire home/apt,3,1,2,2,Real Bed,,,1,0,1,1125,4,100,10,10,10,10,10,10,f,flexible,f,f,0.08
3833,104,within an hour,1,1,t,2,t,-33.82355305,151.2316753,Apartment,Entire home/apt,2,1,1,1,Real Bed,500,45,1,0,2,175,96,98,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.97
3834,69,N/A,N/A,N/A,f,3,t,-33.91311013,151.2052192,Apartment,Private room,2,1,1,1,Real Bed,142,30,1,0,2,1125,3,100,10,10,9,10,10,10,t,flexible,f,f,0.19
3835,87,N/A,N/A,N/A,f,1,t,-33.82177657,151.0963629,Apartment,Private room,1,1,1,1,Real Bed,300,,1,0,3,1125,9,96,10,9,9,10,10,10,f,strict_14_with_grace_period,f,f,0.15
3836,120,N/A,N/A,N/A,f,2,t,-33.91422799,151.2550971,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,20,1,0,2,28,3,100,10,10,10,10,10,10,f,moderate,f,f,0.06
3837,89,N/A,N/A,N/A,f,1,t,-33.87337097,151.1943551,Apartment,Private room,2,1,1,1,Real Bed,,,1,30,1,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
3838,85,within an hour,1,0.93,f,38,f,-33.79656539,151.1808955,Apartment,Entire home/apt,2,1,0,,Real Bed,0,180,1,0,3,1125,2,90,9,8,9,9,9,8,t,strict_14_with_grace_period,f,f,1.54
3839,174,N/A,N/A,1,f,1,f,-33.80238662,151.2886925,Apartment,Entire home/apt,2,1,1,1,Real Bed,,,1,0,2,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
3840,474,N/A,N/A,N/A,f,1,f,-33.78691688,151.2850775,Apartment,Entire home/apt,6,1,3,4,Real Bed,750,100,1,0,3,1125,2,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.07
3841,330,within an hour,1,0.99,f,49,t,-33.88881227,151.2162147,Apartment,Entire home/apt,4,2,2,2,Real Bed,750,165,4,0,2,365,43,99,10,10,9,10,10,9,t,strict_14_with_grace_period,f,f,1.55
3842,220,within a few hours,1,0.33,f,1,t,-33.68494231,151.3006565,House,Entire home/apt,5,2,4,4,Real Bed,,,1,0,5,1125,3,100,9,9,9,10,9,9,f,flexible,f,f,0.15
3843,61,within a few hours,1,0.94,f,1,f,-33.88855858,151.2612069,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,3,7,13,91,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.53
